id	SAMPLE_NAME	sample_type	Plot_ID	COLLECTION_DATE	Year	Year_Cat	Fermentation_Timepoint	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	Unnamed: 0	average_rh	median_rh	maximum_rh	minimum_rh	cv_rh	GDD	average_temperature	median_temperature	maximum_temperature	minimum_temperature	accumulated_temperature	cv_temperature
364527_095-LP3-16S-0095	Lavaux_2021-09-30_must_Plot15_Row4/Vine10_ID122	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_178-LP3-16S-0178	Lavaux_2021-09-30_must_Plot15_Row4/Vine30_ID123	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_024-LP3-16S-0024	Lavaux_2021-09-30_must_Plot15_Row5/Vine20_ID124	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_185-LP3-16S-0185	Lavaux_2021-09-30_must_Plot15_Row6/Vine10_ID126	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_148-LP3-16S-0148	Lavaux_2021-09-30_must_Plot15_Row6/Vine30_ID127	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_103-LP3-16S-0103	Lavaux_2021-09-30_must_Plot15_Row7/Vine20_ID128a	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_124-LP3-16S-0124	Lavaux_2021-09-30_must_Plot15_Row7/Vine20_ID128b	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_146-LP3-16S-0146	Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129a	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_016-LP3-16S-0016	Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129b	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_043-LP3-16S-0043	Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129c	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_128-LP3-16S-0128	Lavaux_2021-09-30_must_Plot15_Row8/Vine10_ID130	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_143-LP3-16S-0143	Lavaux_2021-09-30_must_Plot15_Row8/Vine29_ID131a	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_029-LP3-16S-0029	Lavaux_2021-09-30_must_Plot15_Row8/Vine29_ID131c	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_115-LP3-16S-0115	Lavaux_2021-09-30_must_Plot15_Row9/Vine20_ID132	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_088-LP3-16S-0088	Lavaux_2021-09-30_must_Plot15_Row10/Vine10_ID133	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_093-LP3-16S-0093	Lavaux_2021-09-30_must_Plot15_Row10/Vine30_ID134	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_015-LP3-16S-0015	Lavaux_2021-09-30_must_Plot15_Row11/Vine20_ID135	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_192-LP3-16S-0192	Lavaux_2021-09-30_must_Plot15_Row11/Vine38_ID136	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_025-LP3-16S-0025	Lavaux_2021-09-30_must_Plot15_Row12/Vine9_ID137	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_046-LP3-16S-0046	Lavaux_2021-09-30_must_Plot15_Row12/Vine30_ID138	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_022-LP3-16S-0022	Lavaux_2021-09-30_must_Plot15_Row13/Vine20_ID139	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_074-LP3-16S-0074	Lavaux_2021-09-30_must_Plot15_Row13/Vine39_ID140	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_119-LP3-16S-0119	Lavaux_2021-09-30_must_Plot15_Row14/Vine10_ID141	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_056-LP3-16S-0056	Lavaux_2021-09-30_must_Plot15_Row14/Vine31_ID142	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_098-LP3-16S-0098	Lavaux_2021-09-30_must_Plot15_Row15/Vine20_ID143	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	NW	Cluster1	Cluster1	12	72.1040230548236	71.769375	99.44491666666666	33.22309090909091	16.546104683139284	1286.6285310673416	17.89271319499432	18.384715909090907	26.26125	7.47708695652174	2898.61953758908	23.28344880916049
364527_121-LP3-16S-0121	Lavaux_2021-09-30_must_Plot17_Row2/Vine5_ID144	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_281-LP3-16S-0281	Lavaux_2021-09-30_must_Plot17_Row3/Vine10_ID145	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_265-LP3-16S-0265	Lavaux_2021-09-30_must_Plot17_Row3/Vine15_ID146	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_087-LP3-16S-0087	Lavaux_2021-09-30_must_Plot17_Row3/Vine25_ID147	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_234-LP3-16S-0234	Lavaux_2021-09-30_must_Plot17_Row4/Vine5_ID148	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_105-LP3-16S-0105	Lavaux_2021-09-30_must_Plot17_Row4/Vine15_ID149	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_274-LP3-16S-0274	Lavaux_2021-09-30_must_Plot17_Row4/Vine25_ID150	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_031-LP3-16S-0031	Lavaux_2021-09-30_must_Plot17_Row4/Vine35_ID151	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_203-LP3-16S-0203	Lavaux_2021-09-30_must_Plot17_Row5/Vine10_ID152	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_170-LP3-16S-0170	Lavaux_2021-09-30_must_Plot17_Row5/Vine20_ID153	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_184-LP3-16S-0184	Lavaux_2021-09-30_must_Plot17_Row5/Vine40_ID155	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_201-LP3-16S-0201	Lavaux_2021-09-30_must_Plot17_Row5/Vine45_ID156	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364528_327-LP3-16S-0903	Lavaux_2021-09-30_must_Plot17_Row6/Vine10_ID157	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_123-LP3-16S-0123	Lavaux_2021-09-30_must_Plot17_Row6/Vine30_ID158a	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_023-LP3-16S-0023	Lavaux_2021-09-30_must_Plot17_Row6/Vine30_ID158b	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364528_321-LP3-16S-0897	Lavaux_2021-09-30_must_Plot17_Row7/Vine21_ID159	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_077-LP3-16S-0077	Lavaux_2021-09-30_must_Plot17_Row7/Vine40_ID160	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_063-LP3-16S-0063	Lavaux_2021-09-30_must_Plot17_Row8/Vine10_ID161	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_193-LP3-16S-0193	Lavaux_2021-09-30_must_Plot17_Row8/Vine32_ID162	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
364527_126-LP3-16S-0126	Lavaux_2021-09-30_must_Plot17_Row9/Vine20_ID163	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	SE	Cluster2	Cluster3	15	72.0767680178312	72.0068125	97.04042857142858	32.573458333333335	16.381957927371836	1376.562043944347	18.47653496382774	19.06713315217392	26.18158333333333	8.854541666666666	2993.1986641400936	21.847832145961227
