SAMPLE_NAME,Collection_ID,sample type,DNAextraction_plate,DNAextraction_well,LOCATION_ID,openBIS identifier,Collected by ,COLLECTION_DATE,Comment,id_sampling,Plot #,Row #,Vine #,Lat.,Long.,Replicate
Lavaux_2021-09-30_must_Plot17_Row5/Vine30_ID154,Harvest_2021,must,DNA 9 / 11 / 12,,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV234,Lena Flörl,2021-09-30 00:00:00 +0200,,154,17,5,30,46.487545,6.720958,
Lavaux_2021-09-30_must_Plot17_Row5/Vine40_ID155,Harvest_2021,must,DNA12,H11,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV235,Lena Flörl,2021-09-30 00:00:00 +0200,,155,17,5,40,46.4876818,6.7205939,
Lavaux_2021-09-30_must_Plot17_Row5/Vine45_ID156,Harvest_2021,must,DNA14,A02,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV236,Lena Flörl,2021-09-30 00:00:00 +0200,,156,17,5,45,46.4877255,6.7205821,
Lavaux_2021-09-30_must_Plot17_Row6/Vine10_ID157,Harvest_2021,must,DNA42,G5,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV237,Lena Flörl,2021-09-30 00:00:00 +0200,,157,17,6,10,46.4876327,6.7210046,
Lavaux_2021-09-30_must_Plot17_Row6/Vine30_ID158a,Harvest_2021,must,DNA12,C04,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV238,Lena Flörl,2021-09-30 00:00:00 +0200,,158,17,6,30,46.4876929,6.7207994,
Lavaux_2021-09-30_must_Plot17_Row6/Vine30_ID158b,Harvest_2021,must,DNA11,G03,Lavaux_Plot_17,-,Lena Flörl,2021-09-30 00:00:00 +0200,,158,17,6,30,46.4876929,6.7207994,
Lavaux_2021-09-30_must_Plot17_Row7/Vine21_ID159,Harvest_2021,must,DNA42,A5,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV239,Lena Flörl,2021-09-30 00:00:00 +0200,,159,17,7,21,46.4876592,6.7209006,
Lavaux_2021-09-30_must_Plot17_Row7/Vine40_ID160,Harvest_2021,must,DNA11,E10,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV240,Lena Flörl,2021-09-30 00:00:00 +0200,,160,17,7,40,46.4876899,6.7206898,
Lavaux_2021-09-30_must_Plot17_Row8/Vine10_ID161,Harvest_2021,must,DNA11,G08,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV241,Lena Flörl,2021-09-30 00:00:00 +0200,,161,17,8,10,46.4875872,6.7210639,
Lavaux_2021-09-30_must_Plot17_Row8/Vine32_ID162,Harvest_2021,must,DNA14,A01,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV242,Lena Flörl,2021-09-30 00:00:00 +0200,,162,17,8,32,46.4877393,6.7208041,
Lavaux_2021-09-30_must_Plot17_Row9/Vine20_ID163,Harvest_2021,must,DNA12,F04,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV243,Lena Flörl,2021-09-30 00:00:00 +0200,,163,17,9,20,46.4876991,6.7208835,
Lavaux_2021-09-30_must_Plot17_Row9/Vine40_ID164,Harvest_2021,must,DNA12,H07,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV244,Lena Flörl,2021-09-30 00:00:00 +0200,,164,17,9,40,46.4877721,6.7207266,
Lavaux_2021-09-30_must_Plot17_Row10/Vine10_ID165,Harvest_2021,must,DNA12,D11,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV245,Lena Flörl,2021-09-30 00:00:00 +0200,,165,17,10,10,46.4876484,6.7210576,
Lavaux_2021-09-30_must_Plot17_Row10/Vine30_ID166,Harvest_2021,must,DNA14,C01,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV246,Lena Flörl,2021-09-30 00:00:00 +0200,,166,17,10,30,46.4877285,6.7208661,
Lavaux_2021-09-30_must_Plot17_Row11/Vine20_ID167,Harvest_2021,must,DNA12,G11,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV247,Lena Flörl,2021-09-30 00:00:00 +0200,,167,17,11,20,46.487665,6.7208976,
Lavaux_2021-09-30_must_Plot17_Row11/Vine40_ID168,Harvest_2021,must,DNA12,G05,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV248,Lena Flörl,2021-09-30 00:00:00 +0200,,168,17,11,40,46.487776,6.7207478,
Lavaux_2021-09-30_must_Plot17_Row12/Vine10_ID169,Harvest_2021,must,DNA14,B10,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV249,Lena Flörl,2021-09-30 00:00:00 +0200,,169,17,12,10,46.487677,6.7210854,
Lavaux_2021-09-30_must_Plot17_Row12/Vine30_ID170,Harvest_2021,must,DNA11,F04,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV250,Lena Flörl,2021-09-30 00:00:00 +0200,,170,17,12,30,46.487785,6.7209694,
Lavaux_2021-09-30_must_Plot17_Row13/Vine20_ID171,Harvest_2021,must,DNA11,C01,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV251,Lena Flörl,2021-09-30 00:00:00 +0200,,171,17,13,20,46.4877534,6.7209825,
Lavaux_2021-09-30_must_Plot17_Row13/Vine40_ID172,Harvest_2021,must,DNA12,C01,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV252,Lena Flörl,2021-09-30 00:00:00 +0200,,172,17,13,40,46.487781,6.7207907,
Lavaux_2021-09-30_must_Plot17_Row14/Vine10_ID173,Harvest_2021,must,DNA12,A03,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV253,Lena Flörl,2021-09-30 00:00:00 +0200,,173,17,14,10,46.4877881,6.7210535,
Lavaux_2021-09-30_must_Plot17_Row14/Vine30_ID174,Harvest_2021,must,DNA12,G12,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV254,Lena Flörl,2021-09-30 00:00:00 +0200,,174,17,14,30,46.4877903,6.720853,
Lavaux_2021-09-30_must_Plot17_Row15/Vine21_ID175,Harvest_2021,must,DNA11,H08,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV255,Lena Flörl,2021-09-30 00:00:00 +0200,,175,17,15,21,46.4877278,6.7209687,
Lavaux_2021-09-30_must_Plot17_Row15/Vine40_ID176,Harvest_2021,must,DNA14,B05,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV256,Lena Flörl,2021-09-30 00:00:00 +0200,,176,17,15,40,46.4878,6.7208098,
Lavaux_2021-09-30_must_Plot17_Row16/Vine10_ID177,Harvest_2021,must,DNA14,B02,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV257,Lena Flörl,2021-09-30 00:00:00 +0200,,177,17,16,10,46.4877439,6.7211179,
Lavaux_2021-09-30_must_Plot17_Row16/Vine30_ID178,Harvest_2021,must,DNA12,D08,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV258,Lena Flörl,2021-09-30 00:00:00 +0200,,178,17,16,30,46.4877049,6.7209097,
Lavaux_2021-09-30_must_Plot17_Row17/Vine20_ID179,Harvest_2021,must,DNA42,E5,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV259,Lena Flörl,2021-09-30 00:00:00 +0200,,179,17,17,20,46.487791,6.720953,
Lavaux_2021-09-30_must_Plot17_Row17/Vine40_ID180,Harvest_2021,must,DNA11,B06,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV260,Lena Flörl,2021-09-30 00:00:00 +0200,,180,17,17,40,46.4878529,6.7207736,
Lavaux_2021-09-30_must_Plot17_Row18/Vine10_ID181,Harvest_2021,must,DNA 9 / 11 / 12,,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV261,Lena Flörl,2021-09-30 00:00:00 +0200,,181,17,18,10,46.487769,6.721106,
Lavaux_2021-09-30_must_Plot17_Row18/Vine20_ID182,Harvest_2021,must,DNA12,A01,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV262,Lena Flörl,2021-09-30 00:00:00 +0200,,182,17,18,20,46.487809,6.72098,
Lavaux_2021-09-30_must_Plot17_Row18/Vine30_ID183,Harvest_2021,must,DNA12,D06,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV263,Lena Flörl,2021-09-30 00:00:00 +0200,,183,17,18,30,46.487838,6.72088,
Lavaux_2021-09-30_must_Plot17_Row18/Vine40_ID184,Harvest_2021,must,DNA42,C5,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV264,Lena Flörl,2021-09-30 00:00:00 +0200,,184,17,18,40,46.487863,6.7208001,
Lavaux_2021-09-30_must_Plot18_Row2/Vine7_ID185,Harvest_2021,must,DNA42,A7,Lavaux_Plot_18,/BOKULICH_MATERIALS/SAMPLES/ENV265,Lena Flörl,2021-09-30 00:00:00 +0200,,185,18,2,7,46.4939253,6.7130894,
Lavaux_2021-09-30_must_Plot18_Row3/Vine14_ID186,Harvest_2021,must,DNA11,H12,Lavaux_Plot_18,-,Lena Flörl,2021-09-30 00:00:00 +0200,,186,18,3,14,46.4939855,6.712968,
Lavaux_2021-09-30_must_Plot18_Row4/Vine8_ID187,Harvest_2021,must,DNA11,B12,Lavaux_Plot_18,/BOKULICH_MATERIALS/SAMPLES/ENV267,Lena Flörl,2021-09-30 00:00:00 +0200,,187,18,4,8,46.4939742,6.7131118,
Lavaux_2021-09-30_must_Plot18_Row5/Vine14_ID188,Harvest_2021,must,DNA12,E11,Lavaux_Plot_18,-,Lena Flörl,2021-09-30 00:00:00 +0200,,188,18,5,14,46.494085,6.7129442,
Lavaux_2021-09-30_must_Plot18_Row6/Vine7_ID189,Harvest_2021,must,DNA11,F10,Lavaux_Plot_18,-,Lena Flörl,2021-09-30 00:00:00 +0200,,189,18,6,7,46.494006,6.7131776,
Lavaux_2021-09-30_must_Plot18_Row7/Vine14_ID190,Harvest_2021,must,DNA12,C12,Lavaux_Plot_18,/BOKULICH_MATERIALS/SAMPLES/ENV270,Lena Flörl,2021-09-30 00:00:00 +0200,,190,18,7,14,46.4939867,6.7130709,
Lavaux_2021-09-30_must_Plot18_Row8/Vine7_ID191,Harvest_2021,must,DNA42,H5,Lavaux_Plot_18,/BOKULICH_MATERIALS/SAMPLES/ENV271,Lena Flörl,2021-09-30 00:00:00 +0200,,191,18,8,7,46.494045,6.7131618,
Lavaux_2021-09-30_must_Plot18_Row9/Vine14_ID192,Harvest_2021,must,DNA11,A11,Lavaux_Plot_18,-,Lena Flörl,2021-09-30 00:00:00 +0200,,192,18,9,14,46.4940688,6.7130904,
Lavaux_2021-09-30_must_Plot18_Row10/Vine7_ID193,Harvest_2021,must,DNA12,D12,Lavaux_Plot_18,/BOKULICH_MATERIALS/SAMPLES/ENV273,Lena Flörl,2021-09-30 00:00:00 +0200,,193,18,10,7,46.4940501,6.713085,
Lavaux_2021-09-30_must_Plot18_Row11/Vine14_ID194,Harvest_2021,must,DNA11,F11,Lavaux_Plot_18,-,Lena Flörl,2021-09-30 00:00:00 +0200,,194,18,11,14,46.4941182,6.7130947,
Lavaux_2021-09-30_must_Plot19_Row2/Vine5_ID195,Harvest_2021,must,DNA12,E07,Lavaux_Plot_19,/BOKULICH_MATERIALS/SAMPLES/ENV275,Lena Flörl,2021-09-30 00:00:00 +0200,,195,19,2,5,46.495236,6.7160851,
Lavaux_2021-09-30_must_Plot19_Row3/Vine10_ID196,Harvest_2021,must,DNA12,E10,Lavaux_Plot_19,/BOKULICH_MATERIALS/SAMPLES/ENV276,Lena Flörl,2021-09-30 00:00:00 +0200,,196,19,3,10,46.4952471,6.7160871,
Lavaux_2021-09-30_must_Plot19_Row4/Vine5_ID197,Harvest_2021,must,DNA42,G6,Lavaux_Plot_19,/BOKULICH_MATERIALS/SAMPLES/ENV277,Lena Flörl,2021-09-30 00:00:00 +0200,,197,19,4,5,46.4952448,6.7160536,
Lavaux_2021-09-30_must_Plot19_Row4/Vine11_ID198,Harvest_2021,must,DNA11,E02,Lavaux_Plot_19,-,Lena Flörl,2021-09-30 00:00:00 +0200,,198,19,4,11,46.4952448,6.71619,
Lavaux_2021-09-30_must_Plot20_Row2/Vine11_ID199,Harvest_2021,must,DNA42,B5,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV279,Lena Flörl,2021-09-30 00:00:00 +0200,,199,20,2,11,46.4931,6.720995,
Lavaux_2021-09-30_must_Plot20_Row2/Vine30_ID200b,Harvest_2021,must,DNA11,C12,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,200,20,2,30,46.4930301,6.720842,
Lavaux_2021-09-30_must_Plot20_Row3/Vine20_ID201,Harvest_2021,must,DNA12,F12,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV281,Lena Flörl,2021-09-30 00:00:00 +0200,,201,20,3,20,46.4931437,6.7208996,
Lavaux_2021-09-30_must_Plot20_Row4/Vine10_ID202,Harvest_2021,must,DNA11,E07,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,202,20,4,10,46.4931765,6.7209432,
Lavaux_2021-09-30_must_Plot20_Row4/Vine30_ID203,Harvest_2021,must,DNA11,C02,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,203,20,4,30,46.4931652,6.7207199,
Lavaux_2021-09-30_must_Plot20_Row5/Vine20_ID204,Harvest_2021,must,DNA11,C11,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,204,20,5,20,46.4931465,6.7208614,
Lavaux_2021-09-30_must_Plot20_Row6/Vine10_ID205,Harvest_2021,must,DNA42,G4 & A6,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV285,Lena Flörl,2021-09-30 00:00:00 +0200,,205,20,6,10,46.4930987,6.7210006,
Lavaux_2021-09-30_must_Plot20_Row6/Vine30_ID206,Harvest_2021,must,DNA42,F6,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV286,Lena Flörl,2021-09-30 00:00:00 +0200,,206,20,6,30,46.4931453,6.720852,
Lavaux_2021-09-30_must_Plot20_Row7/Vine20_ID207,Harvest_2021,must,DNA42,B7,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV287,Lena Flörl,2021-09-30 00:00:00 +0200,,207,20,7,20,46.4931225,6.7208856,
Lavaux_2021-09-30_must_Plot20_Row8/Vine11_ID208,Harvest_2021,must,DNA11,H05,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,208,20,8,11,46.4930634,6.7209533,
Lavaux_2021-09-30_must_Plot20_Row8/Vine30_ID209,Harvest_2021,must,DNA11,E03,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,209,20,8,30,46.4931552,6.7209337,
Lavaux_2021-09-30_must_Plot20_Row9/Vine20_ID210,Harvest_2021,must,DNA11,E11,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,210,20,9,20,46.4931169,6.720901,
Lavaux_2021-09-30_must_Plot20_Row10/Vine10_ID211,Harvest_2021,must,DNA11,G01,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,211,20,10,10,46.493227,6.7209224,
Lavaux_2021-09-30_must_Plot20_Row10/Vine30_ID212,Harvest_2021,must,DNA12,C07,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV292,Lena Flörl,2021-09-30 00:00:00 +0200,,212,20,10,30,46.493167,6.72082,
Lavaux_2021-09-30_must_Plot20_Row11/Vine20_ID213,Harvest_2021,must,DNA11,B02,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,213,20,11,20,46.4931913,6.7209077,
Lavaux_2021-09-30_must_Plot20_Row12/Vine11_ID214,Harvest_2021,must,DNA11,G07,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,214,20,12,11,46.4931793,6.7209741,
Lavaux_2021-09-30_must_Plot20_Row13/Vine20_ID215,Harvest_2021,must,DNA11,E06,Lavaux_Plot_20,-,Lena Flörl,2021-09-30 00:00:00 +0200,,215,20,13,20,46.4930922,6.7209027,
Lavaux_2021-09-30_must_Plot20_Row14/Vine10_ID216,Harvest_2021,must,DNA42,C6,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV296,Lena Flörl,2021-09-30 00:00:00 +0200,,216,20,14,10,46.493239,6.7209369,
Lavaux_2021-09-30_must_Plot20_Row15/Vine5_ID217,Harvest_2021,must,DNA12,H01,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV297,Lena Flörl,2021-09-30 00:00:00 +0200,,217,20,15,5,46.4932374,6.7209345,
Lavaux_2021-09-30_must_Plot20_Row16/Vine10_ID218,Harvest_2021,must,DNA12,F01,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV298,Lena Flörl,2021-09-30 00:00:00 +0200,,218,20,16,10,46.4932746,6.7208574,
Lavaux_2021-09-30_must_Plot20_Row16/Vine20_ID219,Harvest_2021,must,DNA42,D5 & E6,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV299,Lena Flörl,2021-09-30 00:00:00 +0200,,219,20,16,20,46.4932513,6.7208782,
Lavaux_2021-08-31_soil_Plot4,Veraison_2021,soil,DNA15,A5,Lavaux_Plot_4,/BOKULICH_MATERIALS/SAMPLES/ENV36,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,4,,,,,
Lavaux_2021-08-31_soil_Plot5,Veraison_2021,soil,DNA16,C1,Lavaux_Plot_5,/BOKULICH_MATERIALS/SAMPLES/ENV40,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,5,,,,,
Lavaux_2021-08-31_soil_Plot9,Veraison_2021,soil,DNA15,B5,Lavaux_Plot_9,/BOKULICH_MATERIALS/SAMPLES/ENV44,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,9,,,,,
Lavaux_2021-08-31_soil_Plot11,Veraison_2021,soil,DNA15,D5,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV48,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,11,,,,,
Lavaux_2021-08-31_soil_Plot12,Veraison_2021,soil,DNA15,E12,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV52,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,12,,,,,
Lavaux_2021-08-31_soil_Plot13,Veraison_2021,soil,DNA15,G2,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV56,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,13,,,,,
Lavaux_2021-08-31_soil_Plot14,Veraison_2021,soil,DNA31,G7,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV60,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,14,,,,,
Lavaux_2021-08-31_soil_Plot15,Veraison_2021,soil,DNA31,F7,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV64,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,15,,,,,
Lavaux_2021-08-31_soil_Plot18,Veraison_2021,soil,DNA15,E5,Lavaux_Plot_18,/BOKULICH_MATERIALS/SAMPLES/ENV68,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,18,,,,,
Lavaux_2021-08-31_soil_Plot19,Veraison_2021,soil,DNA15,B3,Lavaux_Plot_19,/BOKULICH_MATERIALS/SAMPLES/ENV72,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,19,,,,,
Lavaux_2021-08-31_soil_Plot20,Veraison_2021,soil,DNA15,C2,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV76,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,20,,,,,
Lavaux_2021-08-31_soil_Plot17,Veraison_2021,soil,DNA15,D3 & C5,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV80,Patrik Schönenberger,2021-08-31 00:00:00 +0200,,,17,,,,,
Lavaux_2022-03-08_soil_Plot4,Spring_2022,soil,DNA15,F4,Lavaux_Plot_4,/BOKULICH_MATERIALS/SAMPLES/ENV4644,Lena Flörl,2022-03-08,,,4,,,,,
Lavaux_2022-03-08_soil_Plot5,Spring_2022,soil,DNA15,C3,Lavaux_Plot_5,/BOKULICH_MATERIALS/SAMPLES/ENV4645,Lena Flörl,2022-03-08,,,5,,,,,
Lavaux_2022-03-08_soil_Plot9,Spring_2022,soil,DNA15,D4,Lavaux_Plot_9,/BOKULICH_MATERIALS/SAMPLES/ENV4646,Lena Flörl,2022-03-08,,,9,,,,,
Lavaux_2022-03-08_soil_Plot11,Spring_2022,soil,DNA15,H3,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV4647,Lena Flörl,2022-03-08,,,11,,,,,
Lavaux_2022-03-08_soil_Plot12,Spring_2022,soil,DNA15,G3,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV4648,Lena Flörl,2022-03-08,,,12,,,,,
Lavaux_2022-03-08_soil_Plot13,Spring_2022,soil,DNA15,E3,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV4649,Lena Flörl,2022-03-08,,,13,,,,,
Lavaux_2022-03-08_soil_Plot14,Spring_2022,soil,DNA15,H2,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV4650,Lena Flörl,2022-03-08,,,14,,,,,
Lavaux_2022-03-08_soil_Plot15,Spring_2022,soil,DNA15,A4,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV4651,Lena Flörl,2022-03-08,,,15,,,,,
Lavaux_2022-03-08_soil_Plot18,Spring_2022,soil,DNA15,B4,Lavaux_Plot_18,/BOKULICH_MATERIALS/SAMPLES/ENV4652,Lena Flörl,2022-03-08,,,18,,,,,
Lavaux_2022-03-08_soil_Plot19,Spring_2022,soil,DNA15,D2,Lavaux_Plot_19,/BOKULICH_MATERIALS/SAMPLES/ENV4653,Lena Flörl,2022-03-08,,,19,,,,,
Lavaux_2022-03-08_soil_Plot20,Spring_2022,soil,DNA15,E2,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV4654,Lena Flörl,2022-03-08,,,20,,,,,
Lavaux_2022-03-08_soil_Plot17,Spring_2022,soil,DNA15,A3,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV4655,Lena Flörl,2022-03-08,,,17,,,,,
Lavaux_2022-08-10_bark_Plot4,Veraison_2022,bark,DNA16,H4,Lavaux_Plot_4,/BOKULICH_MATERIALS/SAMPLES/ENV4656,Lena Flörl,2022-08-10,,,4,,,,,
Lavaux_2022-08-10_bark_Plot5,Veraison_2022,bark,DNA16,A5,Lavaux_Plot_5,/BOKULICH_MATERIALS/SAMPLES/ENV4657,Lena Flörl,2022-08-10,,,5,,,,,
Lavaux_2022-08-10_bark_Plot9,Veraison_2022,bark,DNA16,H3,Lavaux_Plot_9,/BOKULICH_MATERIALS/SAMPLES/ENV4658,Lena Flörl,2022-08-10,,,9,,,,,
Lavaux_2022-08-10_bark_Plot11,Veraison_2022,bark,DNA16,C4,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV4659,Lena Flörl,2022-08-10,,,11,,,,,
Lavaux_2022-08-10_bark_Plot12,Veraison_2022,bark,DNA16,G4,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV4660,Lena Flörl,2022-08-10,,,12,,,,,
Lavaux_2022-08-10_bark_Plot13,Veraison_2022,bark,DNA16,C6,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV4661,Lena Flörl,2022-08-10,,,13,,,,,
Lavaux_2022-08-10_bark_Plot14,Veraison_2022,bark,DNA16,G3,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV4662,Lena Flörl,2022-08-10,,,14,,,,,
Lavaux_2022-08-10_bark_Plot15,Veraison_2022,bark,DNA16,A6,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV4663,Lena Flörl,2022-08-10,,,15,,,,,
Lavaux_2022-08-10_bark_Plot19,Veraison_2022,bark,DNA16,A4,Lavaux_Plot_19,/BOKULICH_MATERIALS/SAMPLES/ENV4664,Lena Flörl,2022-08-10,,,19,,,,,
Lavaux_2022-08-10_bark_Plot20,Veraison_2022,bark,DNA16,C5,Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV4665,Lena Flörl,2022-08-10,,,20,,,,,
Lavaux_2022-08-10_bark_Plot17,Veraison_2022,bark,DNA15,F5,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV4666,Lena Flörl,2022-08-10,,,17,,,,,
Lavaux_2022-08-10_leaf_Plot4,Veraison_2022,leaf,DNA49 (DNA16),F3 (E1),Lavaux_Plot_4,/BOKULICH_MATERIALS/SAMPLES/ENV4667,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,4,,,,,
Lavaux_2022-08-10_leaf_Plot5,Veraison_2022,leaf,DNA49 (DNA16),G4 (E3),Lavaux_Plot_5,/BOKULICH_MATERIALS/SAMPLES/ENV4668,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,5,,,,,
Lavaux_2022-08-10_leaf_Plot9,Veraison_2022,leaf,DNA49 (DNA16),A4 (A3),Lavaux_Plot_9,/BOKULICH_MATERIALS/SAMPLES/ENV4669,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,9,,,,,
Lavaux_2022-08-10_leaf_Plot11,Veraison_2022,leaf,DNA49 (DNA16),A3 (B3),Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV4670,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,11,,,,,
Lavaux_2022-08-10_leaf_Plot12,Veraison_2022,leaf,DNA49 (DNA16),F2 (C2),Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV4671,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,12,,,,,
Lavaux_2022-08-10_leaf_Plot13,Veraison_2022,leaf,DNA49 (DNA16),D3 (C3),Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV4672,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,13,,,,,
Lavaux_2022-08-10_leaf_Plot14,Veraison_2022,leaf,DNA49 (DNA16),H2 (B2),Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV4673,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,14,,,,,
Lavaux_2022-08-10_leaf_Plot15,Veraison_2022,leaf,DNA49 (DNA16),E4 (F3),Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV4674,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,15,,,,,
Lavaux_2022-08-10_leaf_Plot19,Veraison_2022,leaf,DNA49 (DNA16),E3 (H2),Lavaux_Plot_19,/BOKULICH_MATERIALS/SAMPLES/ENV4675,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,19,,,,,
Lavaux_2022-08-10_leaf_Plot20,Veraison_2022,leaf,DNA49 (DNA16),E2 (F2),Lavaux_Plot_20,/BOKULICH_MATERIALS/SAMPLES/ENV4676,Lena Flörl,2022-08-10,Leaf DNA49 washed (see OpenBIS protocol),,20,,,,,
