id	SAMPLE_NAME	Fungal conc. (ng/uL)	Collection_ID	sample_type	Plot_ID	COLLECTION_DATE	Replicate	Time_point	Year	Year_Cat	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Coordinates	Latitude	Longitude	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	washed
364526_215-LP3-ITS-0791	Lavaux_2023-09-20_must_Plot19_RepD	1.7	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	D	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_201-LP3-ITS-0777	Lavaux_2023-09-20_must_Plot19_RepE	2.5	Harvest_2023	must	Lavaux_Plot_19	20.09.2023	E	Harvest	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_197-LP3-ITS-0773	Lavaux_2023-09-20_must_Plot20_RepA	1.0	Harvest_2023	must	Lavaux_Plot_20	20.09.2023	A	Harvest	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_211-LP3-ITS-0787	Lavaux_2023-09-20_must_Plot20_RepB	1.5	Harvest_2023	must	Lavaux_Plot_20	20.09.2023	B	Harvest	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_219-LP3-ITS-0795	Lavaux_2023-09-20_must_Plot20_RepC	0.5	Harvest_2023	must	Lavaux_Plot_20	20.09.2023	C	Harvest	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_204-LP3-ITS-0780	Lavaux_2023-09-20_must_Plot20_RepD	2.3	Harvest_2023	must	Lavaux_Plot_20	20.09.2023	D	Harvest	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_216-LP3-ITS-0792	Lavaux_2023-09-20_must_Plot20_RepE	2.5	Harvest_2023	must	Lavaux_Plot_20	20.09.2023	E	Harvest	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_249-LP3-ITS-0825	Lavaux_2023-09-20_must_Plot17_RepA	3.5	Harvest_2023	must	Lavaux_Plot_17	20.09.2023	A	Harvest	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_230-LP3-ITS-0806	Lavaux_2023-09-20_must_Plot17_RepB	0.001	Harvest_2023	must	Lavaux_Plot_17	20.09.2023	B	Harvest	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_225-LP3-ITS-0801	Lavaux_2023-09-20_must_Plot17_RepC	1.8	Harvest_2023	must	Lavaux_Plot_17	20.09.2023	C	Harvest	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_227-LP3-ITS-0803	Lavaux_2023-09-20_must_Plot17_RepD	3.4	Harvest_2023	must	Lavaux_Plot_17	20.09.2023	D	Harvest	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_247-LP3-ITS-0823	Lavaux_2023-09-20_must_Plot17_RepE	2.9	Harvest_2023	must	Lavaux_Plot_17	20.09.2023	E	Harvest	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_573-LP3-ITS-1149	MV_Must_Plot12_2022-09-13	12.9	Microvinification_2022	MV-must	Lavaux_Plot_12	13.09.2022		Microvinification	2022	Year2022	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_571-LP3-ITS-1147	MV_Must_Plot13_2022-09-13	15.9	Microvinification_2022	MV-must	Lavaux_Plot_13	13.09.2022		Microvinification	2022	Year2022	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_557-LP3-ITS-1133	MV_Must_Plot14_2022-09-13	4.9	Microvinification_2022	MV-must	Lavaux_Plot_14	13.09.2022		Microvinification	2022	Year2022	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_561-LP3-ITS-1137	MV_Must_Plot15_2022-09-13	4.8	Microvinification_2022	MV-must	Lavaux_Plot_15	13.09.2022		Microvinification	2022	Year2022	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_551-LP3-ITS-1127	MV_Must_Plot17_2022-09-13	5.4	Microvinification_2022	MV-must	Lavaux_Plot_17	13.09.2022		Microvinification	2022	Year2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_560-LP3-ITS-1136	MV_Must_Plot19_2022-09-13	7.2	Microvinification_2022	MV-must	Lavaux_Plot_19	13.09.2022		Microvinification	2022	Year2022	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_563-LP3-ITS-1139	MV_Must_Plot20_2022-09-13	13.4	Microvinification_2022	MV-must	Lavaux_Plot_20	13.09.2022		Microvinification	2022	Year2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_569-LP3-ITS-1145	MV_Must_Plot4_2022-09-13	6.7	Microvinification_2022	MV-must	Lavaux_Plot_4	13.09.2022		Microvinification	2022	Year2022	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_558-LP3-ITS-1134	MV_Must_Plot5_2022-09-13	7.5	Microvinification_2022	MV-must	Lavaux_Plot_5	13.09.2022		Microvinification	2022	Year2022	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_564-LP3-ITS-1140	MV_Must_Plot9_2022-09-13	8.0	Microvinification_2022	MV-must	Lavaux_Plot_9	13.09.2022		Microvinification	2022	Year2022	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_570-LP3-ITS-1146	MV_Post-AF_Plot12_2022-09-30	10.3	Microvinification_2022	Post-MLF	Lavaux_Plot_12	30.09.2022		Microvinification	2022	Year2022	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_549-LP3-ITS-1125	MV_Post-AF_Plot13_2022-09-30	11.1	Microvinification_2022	Post-MLF	Lavaux_Plot_13	30.09.2022		Microvinification	2022	Year2022	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_574-LP3-ITS-1150	MV_Post-AF_Plot14_2022-09-30	5.0	Microvinification_2022	Post-MLF	Lavaux_Plot_14	30.09.2022		Microvinification	2022	Year2022	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_550-LP3-ITS-1126	MV_Post-AF_Plot15_2022-09-30	11.0	Microvinification_2022	Post-MLF	Lavaux_Plot_15	30.09.2022		Microvinification	2022	Year2022	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_566-LP3-ITS-1142	MV_Post-AF_Plot17_2022-09-30	19.6	Microvinification_2022	Post-MLF	Lavaux_Plot_17	30.09.2022		Microvinification	2022	Year2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_572-LP3-ITS-1148	MV_Post-AF_Plot19_2022-09-30	11.7	Microvinification_2022	Post-MLF	Lavaux_Plot_19	30.09.2022		Microvinification	2022	Year2022	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_565-LP3-ITS-1141	MV_Post-AF_Plot20_2022-09-30	18.4	Microvinification_2022	Post-MLF	Lavaux_Plot_20	30.09.2022		Microvinification	2022	Year2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_568-LP3-ITS-1144	MV_Post-AF_Plot4_2022-09-30	18.1	Microvinification_2022	Post-MLF	Lavaux_Plot_4	30.09.2022		Microvinification	2022	Year2022	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_562-LP3-ITS-1138	MV_Post-AF_Plot5_2022-09-30	11.6	Microvinification_2022	Post-MLF	Lavaux_Plot_5	30.09.2022		Microvinification	2022	Year2022	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_559-LP3-ITS-1135	MV_Post-AF_Plot9_2022-09-30	17.8	Microvinification_2022	Post-MLF	Lavaux_Plot_9	30.09.2022		Microvinification	2022	Year2022	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_361-LP3-ITS-0937	MV_Must_Plot12_2023-09-23	4.8	Microvinification_2023	MV-must	Lavaux_Plot_12	23.09.2023		Microvinification	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_569-LP3-ITS-0569	MV_Must_Plot13_2023-09-23	4.7	Microvinification_2023	MV-must	Lavaux_Plot_13	23.09.2023		Microvinification	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364525_575-LP3-ITS-0575	MV_Must_Plot14_2023-09-23	9.8	Microvinification_2023	MV-must	Lavaux_Plot_14	23.09.2023		Microvinification	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_349-LP3-ITS-0925	MV_Must_Plot15_2023-09-23	6.3	Microvinification_2023	MV-must	Lavaux_Plot_15	23.09.2023		Microvinification	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_354-LP3-ITS-0930	MV_Must_Plot17_2023-09-23	2.9	Microvinification_2023	MV-must	Lavaux_Plot_17	23.09.2023		Microvinification	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_573-LP3-ITS-0573	MV_Must_Plot19_2023-09-23	10.9	Microvinification_2023	MV-must	Lavaux_Plot_19	23.09.2023		Microvinification	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_345-LP3-ITS-0921	MV_Must_Plot20_2023-09-23	5.1	Microvinification_2023	MV-must	Lavaux_Plot_20	23.09.2023		Microvinification	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_347-LP3-ITS-0923	MV_Must_Plot4_2023-09-23	7.7	Microvinification_2023	MV-must	Lavaux_Plot_4	23.09.2023		Microvinification	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_343-LP3-ITS-0919	MV_Must_Plot5_2023-09-23	12.0	Microvinification_2023	MV-must	Lavaux_Plot_5	23.09.2023		Microvinification	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_358-LP3-ITS-0934	MV_Must_Plot9_2023-09-23	7.8	Microvinification_2023	MV-must	Lavaux_Plot_9	23.09.2023		Microvinification	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_574-LP3-ITS-0574	MV_Post-AF_Plot12_2023-10-11	9.2	Microvinification_2023	Post-AF	Lavaux_Plot_12	11.10.2023		Microvinification	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_568-LP3-ITS-0568	MV_Post-AF_Plot13_2023-10-11	4.6	Microvinification_2023	Post-AF	Lavaux_Plot_13	11.10.2023		Microvinification	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_356-LP3-ITS-0932	MV_Post-AF_Plot14_2023-10-11	4.2	Microvinification_2023	Post-AF	Lavaux_Plot_14	11.10.2023		Microvinification	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_351-LP3-ITS-0927	MV_Post-AF_Plot15_2023-10-11	1.9	Microvinification_2023	Post-AF	Lavaux_Plot_15	11.10.2023		Microvinification	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_350-LP3-ITS-0926	MV_Post-AF_Plot17_2023-10-11	3.2	Microvinification_2023	Post-AF	Lavaux_Plot_17	11.10.2023		Microvinification	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_346-LP3-ITS-0922	MV_Post-AF_Plot19_2023-10-11	1.8	Microvinification_2023	Post-AF	Lavaux_Plot_19	11.10.2023		Microvinification	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_362-LP3-ITS-0938	MV_Post-AF_Plot20_2023-10-11	7.2	Microvinification_2023	Post-AF	Lavaux_Plot_20	11.10.2023		Microvinification	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_357-LP3-ITS-0933	MV_Post-AF_Plot4_2023-10-11	0.7	Microvinification_2023	Post-AF	Lavaux_Plot_4	11.10.2023		Microvinification	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_344-LP3-ITS-0920	MV_Post-AF_Plot5_2023-10-11	9.8	Microvinification_2023	Post-AF	Lavaux_Plot_5	11.10.2023		Microvinification	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_352-LP3-ITS-0928	MV_Post-AF_Plot9_2023-10-11	10.7	Microvinification_2023	Post-AF	Lavaux_Plot_9	11.10.2023		Microvinification	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_348-LP3-ITS-0924	MV_Post-MLF_Plot12_2023-12-11	1.6	Microvinification_2023	Post-MLF	Lavaux_Plot_12	11.12.2023		Microvinification	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_570-LP3-ITS-0570	MV_Post-MLF_Plot13_2023-12-11	5.5	Microvinification_2023	Post-MLF	Lavaux_Plot_13	11.12.2023		Microvinification	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_360-LP3-ITS-0936	MV_Post-MLF_Plot14_2023-12-11	1.0	Microvinification_2023	Post-MLF	Lavaux_Plot_14	11.12.2023		Microvinification	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_359-LP3-ITS-0935	MV_Post-MLF_Plot15_2023-12-11	0.2	Microvinification_2023	Post-MLF	Lavaux_Plot_15	11.12.2023		Microvinification	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_355-LP3-ITS-0931	MV_Post-MLF_Plot17_2023-12-11	1.8	Microvinification_2023	Post-MLF	Lavaux_Plot_17	11.12.2023		Microvinification	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_342-LP3-ITS-0918	MV_Post-MLF_Plot19_2023-12-11	0.3	Microvinification_2023	Post-MLF	Lavaux_Plot_19	11.12.2023		Microvinification	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_353-LP3-ITS-0929	MV_Post-MLF_Plot20_2023-12-11	0.3	Microvinification_2023	Post-MLF	Lavaux_Plot_20	11.12.2023		Microvinification	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_567-LP3-ITS-0567	MV_Post-MLF_Plot4_2023-12-11	1.4	Microvinification_2023	Post-MLF	Lavaux_Plot_4	11.12.2023		Microvinification	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364525_572-LP3-ITS-0572	MV_Post-MLF_Plot5_2023-12-11	2.6	Microvinification_2023	Post-MLF	Lavaux_Plot_5	11.12.2023		Microvinification	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_571-LP3-ITS-0571	MV_Post-MLF_Plot9_2023-12-11	0.6	Microvinification_2023	Post-MLF	Lavaux_Plot_9	11.12.2023		Microvinification	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_491-LP3-ITS-1067	Lavaux_2023-08-24_leaf_Plot15_washed	0.2	Veraison_2023	leaf	Lavaux_Plot_15	24.08.2023		Veraison	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	washed
364526_493-LP3-ITS-1069	Lavaux_2022-08-10_leaf_Plot20_washed	0.2	Veraison_2022	leaf	Lavaux_Plot_20	10.08.2022		Veraison	2022	Year2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	washed
364526_487-LP3-ITS-1063	Lavaux_2023-08-24_leaf_Plot17_washed	0.1	Veraison_2023	leaf	Lavaux_Plot_17	24.08.2023		Veraison	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	washed
364526_488-LP3-ITS-1064	Lavaux_2023-08-24_leaf_Plot20_washed	0.3	Veraison_2023	leaf	Lavaux_Plot_20	24.08.2023		Veraison	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	washed
364526_489-LP3-ITS-1065	Lavaux_2023-08-24_leaf_Plot14_washed	0.1	Veraison_2023	leaf	Lavaux_Plot_14	24.08.2023		Veraison	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	washed
364526_494-LP3-ITS-1070	Lavaux_2022-08-10_leaf_Plot12_washed	0.6	Veraison_2022	leaf	Lavaux_Plot_12	10.08.2022		Veraison	2022	Year2022	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	washed
364526_495-LP3-ITS-1071	Lavaux_2023-08-24_leaf_Plot9_washed	1.1	Veraison_2023	leaf	Lavaux_Plot_9	24.08.2023		Veraison	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	washed
